row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
9	10	155.75	plate.jpg.dat	1	153	500.764805341562	NA	NA
9	11	113.25	plate.jpg.dat	1	169	359.392777553165	NA	NA
9	12	169.5	plate.jpg.dat	1	185	530.741862656294	NA	NA
9	13	159.5	plate.jpg.dat	1	201	478.352757606988	NA	NA
9	14	171.75	plate.jpg.dat	1	217	515.50531149555	NA	status=JK
9	15	175.75	plate.jpg.dat	1	233	500.347104807332	NA	status=JK
9	16	191.75	plate.jpg.dat	1	249	540.912679111615	NA	status=JK
9	17	142	plate.jpg.dat	1	265	419.809960561876	NA	NA
9	18	174.75	plate.jpg.dat	1	281	536.529817824658	NA	NA
9	19	167.75	plate.jpg.dat	1	297	546.289204556778	NA	NA
9	20	159.75	plate.jpg.dat	1	313	536.830139128474	NA	status=JK
9	21	159.25	plate.jpg.dat	1	329	517.813578747123	NA	NA
9	22	139.5	plate.jpg.dat	1	345	481.660332325385	NA	status=JK
9	23	173	plate.jpg.dat	1	361	514.282892256437	NA	NA
9	24	222	plate.jpg.dat	1	377	524.699376121016	NA	NA
10	1	228	plate.jpg.dat	1	10	470.560644313314	NA	NA
10	2	166.25	plate.jpg.dat	1	26	433.846873517811	NA	NA
10	3	197.25	plate.jpg.dat	1	42	577.94861991322	NA	status=JK
10	4	170.25	plate.jpg.dat	1	58	502.375266477579	NA	NA
10	5	152.75	plate.jpg.dat	1	74	472.429142295573	NA	status=JK
10	6	173	plate.jpg.dat	1	90	547.70240741025	NA	NA
10	7	159.5	plate.jpg.dat	1	106	505.074111717175	NA	NA
10	8	150.25	plate.jpg.dat	1	122	545.198441135232	NA	status=JK
10	9	156.75	plate.jpg.dat	1	138	511.184635770069	NA	NA
10	10	165	plate.jpg.dat	1	154	539.218374664694	NA	NA
10	11	152	plate.jpg.dat	1	170	467.97416293479	NA	status=JK
10	12	161	plate.jpg.dat	1	186	509.905396022134	NA	NA
10	13	172.25	plate.jpg.dat	1	202	523.139607636132	NA	NA
10	14	175	plate.jpg.dat	1	218	522.754169159725	NA	NA
10	15	182.5	plate.jpg.dat	1	234	535.520578625447	NA	NA
10	16	156.75	plate.jpg.dat	1	250	452.947712630097	NA	NA
10	17	183	plate.jpg.dat	1	266	551.569284226588	NA	NA
10	18	166.75	plate.jpg.dat	1	282	509.745606898886	NA	NA
10	19	128.25	plate.jpg.dat	1	298	413.209181418512	NA	NA
10	20	164.25	plate.jpg.dat	1	314	559.934893034795	NA	status=JK
10	21	163	plate.jpg.dat	1	330	524.435500295247	NA	NA
10	22	157.25	plate.jpg.dat	1	346	500.776284206589	NA	NA
10	23	173.75	plate.jpg.dat	1	362	525.801221690759	NA	status=JK
10	24	216.25	plate.jpg.dat	1	378	507.171995080102	NA	NA
11	1	226.25	plate.jpg.dat	1	11	537.580644859264	NA	status=JK
11	2	180.25	plate.jpg.dat	1	27	530.671909922446	NA	status=JK
11	3	34.75	plate.jpg.dat	1	43	83.1428296975721	NA	NA
11	4	173.25	plate.jpg.dat	1	59	544.472063910375	NA	NA
11	5	165.75	plate.jpg.dat	1	75	537.600942766689	NA	NA
11	6	147.25	plate.jpg.dat	1	91	498.036630048993	NA	NA
11	7	167.25	plate.jpg.dat	1	107	565.419058023348	NA	NA
11	8	181.75	plate.jpg.dat	1	123	611.304933789709	NA	NA
11	9	154.75	plate.jpg.dat	1	139	540.882613526983	NA	NA
11	10	100	plate.jpg.dat	1	155	364.335989292043	NA	NA
11	11	125	plate.jpg.dat	1	171	437.089202926974	NA	NA
11	12	164.75	plate.jpg.dat	1	187	580.210287214286	NA	status=JK
11	13	171.25	plate.jpg.dat	1	203	578.304052168164	NA	status=JK
11	14	172	plate.jpg.dat	1	219	548.731952513206	NA	NA
11	15	147.25	plate.jpg.dat	1	235	443.64640207141	NA	status=JK
11	16	150.5	plate.jpg.dat	1	251	463.603552032736	NA	NA
11	17	169.5	plate.jpg.dat	1	267	555.901396000997	NA	status=JK
11	18	153.75	plate.jpg.dat	1	283	491.644783110411	NA	NA
11	19	149.75	plate.jpg.dat	1	299	502.71768142319	NA	NA
11	20	107.5	plate.jpg.dat	1	315	366.047031247906	NA	NA
11	21	158.5	plate.jpg.dat	1	331	531.425764479182	NA	NA
11	22	125.5	plate.jpg.dat	1	347	406.807337415284	NA	status=JK
11	23	143.5	plate.jpg.dat	1	363	444.318499092929	NA	NA
11	24	211.25	plate.jpg.dat	1	379	518.901989512766	NA	NA
12	1	236	plate.jpg.dat	1	12	500.384258482854	NA	NA
12	2	189.5	plate.jpg.dat	1	28	518.087360222856	NA	NA
12	3	175.75	plate.jpg.dat	1	44	533.28219617249	NA	status=JK
12	4	174.75	plate.jpg.dat	1	60	537.00038960464	NA	NA
12	5	152	plate.jpg.dat	1	76	484.478989628195	NA	NA
12	6	173	plate.jpg.dat	1	92	591.242784515142	NA	status=JK
12	7	145.75	plate.jpg.dat	1	108	486.362602356763	NA	NA
12	8	145.75	plate.jpg.dat	1	124	477.643168296855	NA	status=JK
12	9	138.75	plate.jpg.dat	1	140	479.061130316824	NA	NA
12	10	143	plate.jpg.dat	1	156	492.862150238229	NA	NA
12	11	178.5	plate.jpg.dat	1	172	592.372775069164	NA	NA
12	12	144	plate.jpg.dat	1	188	478.751594643755	NA	NA
12	13	0	plate.jpg.dat	1	204	19.6916678745761	NA	NA
12	14	157	plate.jpg.dat	1	220	469.935471958703	NA	status=JK
12	15	165	plate.jpg.dat	1	236	504.244586782841	NA	NA
12	16	158.5	plate.jpg.dat	1	252	476.010003851095	NA	NA
12	17	169.25	plate.jpg.dat	1	268	519.944482965606	NA	NA
12	18	170.75	plate.jpg.dat	1	284	525.600822335638	NA	NA
12	19	168.25	plate.jpg.dat	1	300	539.166440155079	NA	NA
12	20	168	plate.jpg.dat	1	316	541.820811036448	NA	NA
12	21	170.5	plate.jpg.dat	1	332	542.382694166569	NA	NA
12	22	137	plate.jpg.dat	1	348	433.362991289364	NA	NA
12	23	172.5	plate.jpg.dat	1	364	505.30453385313	NA	NA
12	24	198	plate.jpg.dat	1	380	488.082469758828	NA	status=JK
13	1	215	plate.jpg.dat	1	13	494.342745945772	NA	NA
13	2	139.75	plate.jpg.dat	1	29	415.067300990269	NA	NA
13	3	165.75	plate.jpg.dat	1	45	538.601607443857	NA	status=JK
13	4	72.75	plate.jpg.dat	1	61	246.864729614106	NA	NA
13	5	156.75	plate.jpg.dat	1	77	533.66702221173	NA	NA
13	6	147.75	plate.jpg.dat	1	93	525.103484973177	NA	NA
13	7	138.5	plate.jpg.dat	1	109	493.324892604874	NA	NA
13	8	148.25	plate.jpg.dat	1	125	519.104063047166	NA	NA
13	9	100.5	plate.jpg.dat	1	141	381.06574345315	NA	NA
13	10	107.25	plate.jpg.dat	1	157	401.710859930256	NA	NA
13	11	108.5	plate.jpg.dat	1	173	397.623376244521	NA	NA
13	12	149	plate.jpg.dat	1	189	521.689885462307	NA	NA
13	13	171.25	plate.jpg.dat	1	205	572.724372124435	NA	NA
13	14	171.5	plate.jpg.dat	1	221	567.88371030091	NA	NA
13	15	138.5	plate.jpg.dat	1	237	452.888458102454	NA	NA
13	16	173	plate.jpg.dat	1	253	548.948902800718	NA	NA
13	17	145.75	plate.jpg.dat	1	269	472.236972631417	NA	NA
13	18	164	plate.jpg.dat	1	285	528.752686582617	NA	NA
13	19	163.25	plate.jpg.dat	1	301	544.859723019616	NA	NA
13	20	166	plate.jpg.dat	1	317	555.907323095654	NA	NA
13	21	154.75	plate.jpg.dat	1	333	510.27364068099	NA	NA
13	22	147.75	plate.jpg.dat	1	349	477.146084988178	NA	status=JK
13	23	169.25	plate.jpg.dat	1	365	519.953438688045	NA	NA
13	24	215.75	plate.jpg.dat	1	381	507.212427937714	NA	status=JK
14	1	212.75	plate.jpg.dat	1	14	538.666648369579	NA	NA
14	2	159.5	plate.jpg.dat	1	30	497.196045728719	NA	status=JK
14	3	139.25	plate.jpg.dat	1	46	512.494021184468	NA	status=JK
14	4	150	plate.jpg.dat	1	62	513.906426142638	NA	NA
14	5	153	plate.jpg.dat	1	78	538.538387532467	NA	NA
14	6	125.5	plate.jpg.dat	1	94	469.456835920249	NA	NA
14	7	152	plate.jpg.dat	1	110	580.652984906561	NA	status=JK
14	8	146.25	plate.jpg.dat	1	126	523.416857041556	NA	NA
14	9	133.75	plate.jpg.dat	1	142	572.394700706089	NA	status=JK
14	10	112.25	plate.jpg.dat	1	158	424.786355876991	NA	NA
14	11	149.5	plate.jpg.dat	1	174	536.061027719688	NA	NA
14	12	139.5	plate.jpg.dat	1	190	503.984133979121	NA	NA
14	13	102.25	plate.jpg.dat	1	206	372.88398108392	NA	NA
14	14	134.75	plate.jpg.dat	1	222	471.274021724584	NA	NA
14	15	137.5	plate.jpg.dat	1	238	469.18985091737	NA	NA
14	16	169.25	plate.jpg.dat	1	254	552.951669960639	NA	NA
14	17	98.25	plate.jpg.dat	1	270	316.685496266452	NA	status=JK
14	18	166.75	plate.jpg.dat	1	286	533.918477799119	NA	status=JK
14	19	167	plate.jpg.dat	1	302	563.515241142302	NA	NA
14	20	125.5	plate.jpg.dat	1	318	432.53484317105	NA	status=JK
14	21	124	plate.jpg.dat	1	334	413.856099173637	NA	NA
14	22	169.25	plate.jpg.dat	1	350	565.097470034637	NA	NA
14	23	157.25	plate.jpg.dat	1	366	517.057250316595	NA	NA
14	24	195	plate.jpg.dat	1	382	524.93987460376	NA	NA
15	1	191.25	plate.jpg.dat	1	15	512.119888272527	NA	NA
15	2	173.25	plate.jpg.dat	1	31	575.460470526453	NA	NA
15	3	137.25	plate.jpg.dat	1	47	477.448193804382	NA	NA
15	4	144.25	plate.jpg.dat	1	63	490.161305158769	NA	NA
15	5	139.25	plate.jpg.dat	1	79	482.893655317992	NA	NA
15	6	116.75	plate.jpg.dat	1	95	451.471538622074	NA	status=JK
15	7	137	plate.jpg.dat	1	111	488.42567042283	NA	NA
15	8	143	plate.jpg.dat	1	127	513.551501803547	NA	status=JK
15	9	140	plate.jpg.dat	1	143	493.859592762418	NA	NA
15	10	159	plate.jpg.dat	1	159	545.217945086549	NA	NA
15	11	165	plate.jpg.dat	1	175	557.228276881929	NA	NA
15	12	141.25	plate.jpg.dat	1	191	456.231222240111	NA	status=JK
15	13	166.25	plate.jpg.dat	1	207	555.359022751304	NA	NA
15	14	147.5	plate.jpg.dat	1	223	502.735014081664	NA	NA
15	15	134.5	plate.jpg.dat	1	239	455.998656068981	NA	NA
15	16	143	plate.jpg.dat	1	255	464.352062714027	NA	NA
15	17	158.75	plate.jpg.dat	1	271	512.788112038647	NA	NA
15	18	146	plate.jpg.dat	1	287	465.400723528899	NA	NA
15	19	160	plate.jpg.dat	1	303	531.847200109078	NA	status=JK
