row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
2	40	161	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	520.99742588954	NA	NA
2	41	157	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	504.491772719467	NA	NA
2	42	149	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	497.745084754637	NA	NA
2	43	169	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	579.302629374565	NA	NA
2	44	148	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	539.887169156937	NA	NA
2	45	151	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	556.948875978877	NA	NA
2	46	151	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	544.350886521718	NA	NA
2	47	141	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	485.427957303544	NA	NA
2	48	208	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	596.129232516843	NA	NA
3	1	256	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	570.02634221	NA	NA
3	2	202	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	513.90830826848	NA	NA
3	3	215	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR030W_DMA193	NA	NA	{status=JK}
3	4	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR030W_DMA193	553.490561622516	NA	NA
3	5	167	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR138C_DMA290	495.366522214117	NA	NA
3	6	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR138C_DMA290	529.349562535717	NA	NA
3	7	169	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR028C_DMA194	479.989882742543	NA	NA
3	8	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR028C_DMA194	509.432851425629	NA	NA
3	9	177	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR137W_DMA291	491.898490583988	NA	NA
3	10	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR137W_DMA291	NA	NA	{status=JK}
3	11	180	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR027C_DMA195	513.690087708909	NA	NA
3	12	155	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR027C_DMA195	439.719843258027	NA	NA
3	13	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR134W_DMA292	519.833482840749	NA	NA
3	14	189	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR134W_DMA292	529.410469864561	NA	NA
3	15	190	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR026C_DMA196	532.566759847687	NA	NA
3	16	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR026C_DMA196	546.071874374848	NA	NA
3	17	168	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR132C_DMA293	460.768364559059	NA	NA
3	18	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR132C_DMA293	541.861629460364	NA	NA
3	19	151	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR025C_DMA197	414.801847788325	NA	NA
3	20	176	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR025C_DMA197	488.558207522004	NA	NA
3	21	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR131W_DMA294	535.38665318541	NA	NA
3	22	174	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR131W_DMA294	467.139484059538	NA	NA
3	23	195	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR024W_DMA198	532.289232537366	NA	NA
3	24	159	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR024W_DMA198	NA	NA	{status=JK}
3	25	184	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR130C_DMA295	487.999217098942	NA	NA
3	26	199	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR130C_DMA295	527.396545074644	NA	NA
3	27	186	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR023C_DMA199	491.677778420081	NA	NA
3	28	185	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR023C_DMA199	491.129586156373	NA	NA
3	29	189	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR129C_DMA296	507.896249946756	NA	NA
3	30	183	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR129C_DMA296	495.861932677975	NA	NA
3	31	186	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR022W_DMA200	513.882160649872	NA	NA
3	32	166	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR022W_DMA200	463.654076124025	NA	NA
3	33	187	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR128C_DMA297	535.149201060001	NA	NA
3	34	181	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR128C_DMA297	527.386066997227	NA	NA
3	35	138	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR020W_DMA201	411.458065370137	NA	NA
